handle,company,date
byron-ling-10b7474,Unpopular Ventures,2025-08-04
byron-ling-10b7474,Paradigm,2025-08-04
byron-ling-10b7474,Akia,2025-08-04
byron-ling-10b7474,Marron Capital,2025-08-04
byron-ling-10b7474,Tigerhall,2025-08-04
byron-ling-10b7474,CropConex,2025-08-04
byron-ling-10b7474,Strands Hair Care,2025-08-04
byron-ling-10b7474,Paytient,2025-08-04
byron-ling-10b7474,Thrasio,2025-08-04
byron-ling-10b7474,Monument,2025-08-04
byron-ling-10b7474,Ghia,2025-08-04
byron-ling-10b7474,Archerman Capital,2025-08-04
byron-ling-10b7474,Zevvy,2025-08-04
byron-ling-10b7474,Extra Card (Acquired by Orchard),2025-08-04
byron-ling-10b7474,eDropin,2025-08-04
byron-ling-10b7474,Blooming Health,2025-08-04
byron-ling-10b7474,CleanCo,2025-08-04
byron-ling-10b7474,Keyframe,2025-08-04
byron-ling-10b7474,Re Company,2025-08-04
byron-ling-10b7474,Reformation Partners,2025-08-04
byron-ling-10b7474,Nesterly,2025-08-04
byron-ling-10b7474,Princeton High School,2025-08-04
byron-ling-10b7474,Inspired Capital,2025-08-04
byron-ling-10b7474,Lever Health ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Brave Health,2025-08-04
byron-ling-10b7474,Figment,2025-08-04
byron-ling-10b7474,Honeycomb,2025-08-04
byron-ling-10b7474,Casana,2025-08-04
byron-ling-10b7474,Tasq,2025-08-04
byron-ling-10b7474,Flourish Ventures,2025-08-04
byron-ling-10b7474,El Cap,2025-08-04
byron-ling-10b7474,Haven,2025-08-04
byron-ling-10b7474,WIT Sports,2025-08-04
byron-ling-10b7474,Ironspring Ventures,2025-08-04
byron-ling-10b7474,Flieber,2025-08-04
byron-ling-10b7474,Saltbox,2025-08-04
byron-ling-10b7474,Nuvocargo,2025-08-04
byron-ling-10b7474,Arena,2025-08-04
byron-ling-10b7474,Earable® Neuroscience,2025-08-04
byron-ling-10b7474,Impress,2025-08-04
byron-ling-10b7474,Causal,2025-08-04
byron-ling-10b7474,citybiz,2025-08-04
byron-ling-10b7474,Trullion,2025-08-04
byron-ling-10b7474,Tripment Health,2025-08-04
byron-ling-10b7474,01 Advisors,2025-08-04
byron-ling-10b7474,Vimcal,2025-08-04
byron-ling-10b7474,ybot,2025-08-04
byron-ling-10b7474,Rupert AI,2025-08-04
byron-ling-10b7474,Grow Therapy,2025-08-04
byron-ling-10b7474,Vetted,2025-08-04
byron-ling-10b7474,Billdr Pro,2025-08-04
byron-ling-10b7474,Caribou,2025-08-04
byron-ling-10b7474,Lowercarbon Capital,2025-08-04
byron-ling-10b7474,Loyal,2025-08-04
byron-ling-10b7474,Elektra Health,2025-08-04
byron-ling-10b7474,Settle,2025-08-04
byron-ling-10b7474,Arrive,2025-08-04
byron-ling-10b7474,Teton,2025-08-04
byron-ling-10b7474,Fursure Pet Insurance,2025-08-04
byron-ling-10b7474,avi,2025-08-04
byron-ling-10b7474,Itiliti Health,2025-08-04
byron-ling-10b7474,Tinycare acquired by Higher Ground Education,2025-08-04
byron-ling-10b7474,Mento,2025-08-04
byron-ling-10b7474,Bling Capital,2025-08-04
byron-ling-10b7474,Cherry,2025-08-04
byron-ling-10b7474,"Fork & Good, Inc.",2025-08-04
byron-ling-10b7474,Clay,2025-08-04
byron-ling-10b7474,Form Health,2025-08-04
byron-ling-10b7474,Natalist,2025-08-04
byron-ling-10b7474,RAEDEN,2025-08-04
byron-ling-10b7474,Adapt Ventures,2025-08-04
byron-ling-10b7474,Dyania Health,2025-08-04
byron-ling-10b7474,Gryps,2025-08-04
byron-ling-10b7474,Kemtai,2025-08-04
byron-ling-10b7474,Long Journey,2025-08-04
byron-ling-10b7474,Vise,2025-08-04
byron-ling-10b7474,At One Ventures,2025-08-04
byron-ling-10b7474,Race Capital,2025-08-04
byron-ling-10b7474,Found.com,2025-08-04
byron-ling-10b7474,Galea Health,2025-08-04
byron-ling-10b7474,Silvertree,2025-08-04
byron-ling-10b7474,Octahedron Capital,2025-08-04
byron-ling-10b7474,some·place,2025-08-04
byron-ling-10b7474,Cabana,2025-08-04
byron-ling-10b7474,Better Health,2025-08-04
byron-ling-10b7474,meMR Health,2025-08-04
byron-ling-10b7474,Monite,2025-08-04
byron-ling-10b7474,Bubble Insurance (joined The Baldwin Group),2025-08-04
byron-ling-10b7474,Ruth Health (YC S21),2025-08-04
byron-ling-10b7474,Nirvana,2025-08-04
byron-ling-10b7474,Two Front,2025-08-04
byron-ling-10b7474,Neverland,2025-08-04
byron-ling-10b7474,Valdera,2025-08-04
byron-ling-10b7474,Polywork,2025-08-04
byron-ling-10b7474,Carda Health,2025-08-04
byron-ling-10b7474,Clair,2025-08-04
byron-ling-10b7474,Minerva,2025-08-04
byron-ling-10b7474,Oula,2025-08-04
byron-ling-10b7474,GetSetUp,2025-08-04
byron-ling-10b7474,Extendify,2025-08-04
byron-ling-10b7474,Cascade Investment Fund,2025-08-04
byron-ling-10b7474,Mesh,2025-08-04
byron-ling-10b7474,ANIMO Ventures,2025-08-04
byron-ling-10b7474,Realm,2025-08-04
byron-ling-10b7474,FlowPath CMMS - Intelligent Maintenance Software,2025-08-04
byron-ling-10b7474,Somewhere Good,2025-08-04
byron-ling-10b7474,Tella,2025-08-04
byron-ling-10b7474,Moment,2025-08-04
byron-ling-10b7474,Cotiss,2025-08-04
byron-ling-10b7474,Primer,2025-08-04
byron-ling-10b7474,Catch,2025-08-04
byron-ling-10b7474,NAITUR.AI,2025-08-04
byron-ling-10b7474,Durable Capital Partners LP,2025-08-04
byron-ling-10b7474,Beacons AI,2025-08-04
byron-ling-10b7474,Known Medicine,2025-08-04
byron-ling-10b7474,LOANtuitive,2025-08-04
byron-ling-10b7474,SecureSave,2025-08-04
byron-ling-10b7474,Archive,2025-08-04
byron-ling-10b7474,Teal,2025-08-04
byron-ling-10b7474,Mantis Venture Capital,2025-08-04
byron-ling-10b7474,EarlyBird (Acquired by Acorns),2025-08-04
byron-ling-10b7474,Fierce Healthcare,2025-08-04
byron-ling-10b7474,qBraid,2025-08-04
byron-ling-10b7474,Gore Creek Asset Management,2025-08-04
byron-ling-10b7474,"EUCLIDEAN CAPITAL, LLC",2025-08-04
byron-ling-10b7474,Vesta Healthcare,2025-08-04
byron-ling-10b7474,Badaboom,2025-08-04
byron-ling-10b7474,Atento Capital,2025-08-04
byron-ling-10b7474,Verissimo Ventures,2025-08-04
byron-ling-10b7474,"uLab Systems, Inc. ",2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Rivy (Formerly Payhippo),2025-08-04
byron-ling-10b7474,Grin®,2025-08-04
byron-ling-10b7474,Fifth Down Capital,2025-08-04
byron-ling-10b7474,Springbank,2025-08-04
byron-ling-10b7474,Mosaic Group,2025-08-04
byron-ling-10b7474,Aglet,2025-08-04
byron-ling-10b7474,Violet,2025-08-04
byron-ling-10b7474,Flock Homes,2025-08-04
byron-ling-10b7474,Osmind,2025-08-04
byron-ling-10b7474,Sonoro Global Media Corp.,2025-08-04
byron-ling-10b7474,PayCaddy (YC W22),2025-08-04
byron-ling-10b7474,Floating Point,2025-08-04
byron-ling-10b7474,Zage,2025-08-04
byron-ling-10b7474,Tasseo Consumer Ecosystem,2025-08-04
byron-ling-10b7474,Considerate Ventures,2025-08-04
byron-ling-10b7474,Joist AI,2025-08-04
byron-ling-10b7474,Basebuild,2025-08-04
byron-ling-10b7474,Expressable,2025-08-04
byron-ling-10b7474,Goldcast,2025-08-04
byron-ling-10b7474,TalkShopLive®,2025-08-04
byron-ling-10b7474,Trendsi,2025-08-04
byron-ling-10b7474,Little Otter,2025-08-04
byron-ling-10b7474,Fair Square,2025-08-04
byron-ling-10b7474,Radicle Science,2025-08-04
byron-ling-10b7474,Addition,2025-08-04
byron-ling-10b7474,Friends & Family Capital,2025-08-04
byron-ling-10b7474,Nexus,2025-08-04
byron-ling-10b7474,Pantastic,2025-08-04
byron-ling-10b7474,SXD,2025-08-04
byron-ling-10b7474,Charlie Health,2025-08-04
byron-ling-10b7474,Subskribe,2025-08-04
byron-ling-10b7474,Flex Capital,2025-08-04
byron-ling-10b7474,Nooks,2025-08-04
byron-ling-10b7474,Scribble Ventures,2025-08-04
byron-ling-10b7474,Wibond,2025-08-04
byron-ling-10b7474,Chapter,2025-08-04
byron-ling-10b7474,A*,2025-08-04
byron-ling-10b7474,Tarsadia Investments,2025-08-04
byron-ling-10b7474,Kingdom Supercultures,2025-08-04
byron-ling-10b7474,Cider,2025-08-04
byron-ling-10b7474,Recess,2025-08-04
byron-ling-10b7474,"Dezy (Smiles.ai) - Dental, made easy.",2025-08-04
byron-ling-10b7474,Fractal Software,2025-08-04
byron-ling-10b7474,Dart Health,2025-08-04
byron-ling-10b7474,PrettyDamnQuick,2025-08-04
byron-ling-10b7474,Core,2025-08-04
byron-ling-10b7474,Bunkerhill Health,2025-08-04
byron-ling-10b7474,Gander ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Octane (We've joined Stripe!),2025-08-04
byron-ling-10b7474,AutoLeap,2025-08-04
byron-ling-10b7474,Avenue (Acquired by Clay),2025-08-04
byron-ling-10b7474,Variant,2025-08-04
byron-ling-10b7474,Planet First Partners,2025-08-04
byron-ling-10b7474,Heading Health,2025-08-04
byron-ling-10b7474,Diana Health (We're Hiring!),2025-08-04
byron-ling-10b7474,Fanhouse,2025-08-04
byron-ling-10b7474,Pearpop,2025-08-04
byron-ling-10b7474,Blip Labs,2025-08-04
byron-ling-10b7474,Operator Partners,2025-08-04
byron-ling-10b7474,Fractal,2025-08-04
byron-ling-10b7474,Thermal,2025-08-04
byron-ling-10b7474,OZON ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Watershed,2025-08-04
byron-ling-10b7474,Comma Capital,2025-08-04
byron-ling-10b7474,Scout,2025-08-04
byron-ling-10b7474,99 Walks,2025-08-04
byron-ling-10b7474,Shine Capital,2025-08-04
byron-ling-10b7474,Hank,2025-08-04
byron-ling-10b7474,Telepath,2025-08-04
byron-ling-10b7474,Empathy,2025-08-04
byron-ling-10b7474,Avenir,2025-08-04
byron-ling-10b7474,Spark,2025-08-04
byron-ling-10b7474,Anfa,2025-08-04
byron-ling-10b7474,Crossbeam Venture Partners,2025-08-04
byron-ling-10b7474,Phoenix Rising,2025-08-04
byron-ling-10b7474,Aerial,2025-08-04
byron-ling-10b7474,Platform Venture Studio,2025-08-04
byron-ling-10b7474,Choice Payment Services,2025-08-04
byron-ling-10b7474,Parafin,2025-08-04
byron-ling-10b7474,Green Meadow Ventures,2025-08-04
byron-ling-10b7474,One Body ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,IRONGREY,2025-08-04
byron-ling-10b7474,Open Caregiving,2025-08-04
byron-ling-10b7474,Seven Seven Six 7️⃣7️⃣6️⃣,2025-08-04
byron-ling-10b7474,Baselane,2025-08-04
byron-ling-10b7474,NewNew,2025-08-04
byron-ling-10b7474,AeonCharge,2025-08-04
byron-ling-10b7474,Thursday Ventures,2025-08-04
byron-ling-10b7474,Saturn,2025-08-04
byron-ling-10b7474,Time BioVentures,2025-08-04
byron-ling-10b7474,Definition,2025-08-04
byron-ling-10b7474,Aven,2025-08-04
byron-ling-10b7474,Anyday,2025-08-04
byron-ling-10b7474,Dispense (acquired by AIQ),2025-08-04
byron-ling-10b7474,Foster,2025-08-04
byron-ling-10b7474,The Fascination,2025-08-04
byron-ling-10b7474,Verneek,2025-08-04
byron-ling-10b7474,Finley,2025-08-04
byron-ling-10b7474,Correlated,2025-08-04
byron-ling-10b7474,"Vine Ventures, L.P.",2025-08-04
byron-ling-10b7474,Edia,2025-08-04
byron-ling-10b7474,Candid Health,2025-08-04
byron-ling-10b7474,Equi,2025-08-04
byron-ling-10b7474,Found,2025-08-04
byron-ling-10b7474,Turquoise Health,2025-08-04
byron-ling-10b7474,Fella & Delilah Health,2025-08-04
byron-ling-10b7474,Cavallo Ventures,2025-08-04
byron-ling-10b7474,Reviving Mind (YC W22),2025-08-04
byron-ling-10b7474,Pasito,2025-08-04
byron-ling-10b7474,Axle Health,2025-08-04
byron-ling-10b7474,Parallel,2025-08-04
byron-ling-10b7474,Rewind,2025-08-04
byron-ling-10b7474,"Whoosh, Inc.",2025-08-04
byron-ling-10b7474,DUOS,2025-08-04
byron-ling-10b7474,Basebuild,2025-08-04
byron-ling-10b7474,basecase capital,2025-08-04
byron-ling-10b7474,Joylab,2025-08-04
byron-ling-10b7474,Shypyard,2025-08-04
byron-ling-10b7474,Incard,2025-08-04
byron-ling-10b7474,Reco,2025-08-04
byron-ling-10b7474,Sylvan Health,2025-08-04
byron-ling-10b7474,Synapticure,2025-08-04
byron-ling-10b7474,Ours Therapy,2025-08-04
byron-ling-10b7474,Impacked,2025-08-04
byron-ling-10b7474,Sprinter Health,2025-08-04
byron-ling-10b7474,Transcend,2025-08-04
byron-ling-10b7474,Vesta,2025-08-04
byron-ling-10b7474,Intraloop,2025-08-04
byron-ling-10b7474,Statt ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Mayple Global,2025-08-04
byron-ling-10b7474,Lorimer Ventures,2025-08-04
byron-ling-10b7474,Consonance Capital Partners,2025-08-04
byron-ling-10b7474,Repool,2025-08-04
byron-ling-10b7474,Shortwave,2025-08-04
byron-ling-10b7474,Shop Circle,2025-08-04
byron-ling-10b7474,Typedream,2025-08-04
byron-ling-10b7474,Fletch,2025-08-04
byron-ling-10b7474,Bonfire Ventures,2025-08-04
byron-ling-10b7474,Bayou Energy,2025-08-04
byron-ling-10b7474,Nautical Commerce,2025-08-04
byron-ling-10b7474,Cold Start,2025-08-04
byron-ling-10b7474,Flok,2025-08-04
byron-ling-10b7474,Threecolts,2025-08-04
byron-ling-10b7474,Jar,2025-08-04
byron-ling-10b7474,Universe,2025-08-04
byron-ling-10b7474,Open Opportunity Fund,2025-08-04
byron-ling-10b7474,Ground,2025-08-04
byron-ling-10b7474,Salsa,2025-08-04
byron-ling-10b7474,MiSalud Health,2025-08-04
byron-ling-10b7474,Tendies,2025-08-04
byron-ling-10b7474,Edgemont Way Ventures ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,ResearchRabbit,2025-08-04
byron-ling-10b7474,Flexpa,2025-08-04
byron-ling-10b7474,Alpine Space Ventures,2025-08-04
byron-ling-10b7474,Tidemark,2025-08-04
byron-ling-10b7474,AIRIA,2025-08-04
byron-ling-10b7474,Studyverse,2025-08-04
byron-ling-10b7474,Reeco,2025-08-04
byron-ling-10b7474,Legion Health,2025-08-04
byron-ling-10b7474,Autograph,2025-08-04
byron-ling-10b7474,Chromatic,2025-08-04
byron-ling-10b7474,Dianthus,2025-08-04
byron-ling-10b7474,Truehold,2025-08-04
byron-ling-10b7474,Frontrunner,2025-08-04
byron-ling-10b7474,Tolstoy,2025-08-04
byron-ling-10b7474,Branch Energy,2025-08-04
byron-ling-10b7474,Ellis,2025-08-04
byron-ling-10b7474,Ascend,2025-08-04
byron-ling-10b7474,Suppli,2025-08-04
byron-ling-10b7474,Slope,2025-08-04
byron-ling-10b7474,Cabal,2025-08-04
byron-ling-10b7474,"Effex, Inc",2025-08-04
byron-ling-10b7474,Sage,2025-08-04
byron-ling-10b7474,Commons Clinic,2025-08-04
byron-ling-10b7474,Clearing,2025-08-04
byron-ling-10b7474,Gaia,2025-08-04
byron-ling-10b7474,Stan,2025-08-04
byron-ling-10b7474,Hearth,2025-08-04
byron-ling-10b7474,Modern Age,2025-08-04
byron-ling-10b7474,Morf Health,2025-08-04
byron-ling-10b7474,Better Tomorrow Ventures,2025-08-04
byron-ling-10b7474,Factorial Funds,2025-08-04
byron-ling-10b7474,Turnto,2025-08-04
byron-ling-10b7474,Doorbell Health,2025-08-04
byron-ling-10b7474,Drivly,2025-08-04
byron-ling-10b7474,Medallion,2025-08-04
byron-ling-10b7474,Atalan,2025-08-04
byron-ling-10b7474,Column Tax,2025-08-04
byron-ling-10b7474,Virtue ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,20VC,2025-08-04
byron-ling-10b7474,Darby,2025-08-04
byron-ling-10b7474,Phase Zero,2025-08-04
byron-ling-10b7474,Imprint,2025-08-04
byron-ling-10b7474,MakersHub,2025-08-04
byron-ling-10b7474,Sumer,2025-08-04
byron-ling-10b7474,Consensus,2025-08-04
byron-ling-10b7474,Rackhouse Venture Capital,2025-08-04
byron-ling-10b7474,Hyper,2025-08-04
byron-ling-10b7474,revin,2025-08-04
byron-ling-10b7474,OneSchema,2025-08-04
byron-ling-10b7474,Stellation Capital,2025-08-04
byron-ling-10b7474,Trek Health,2025-08-04
byron-ling-10b7474,Balanced,2025-08-04
byron-ling-10b7474,FairStreet,2025-08-04
byron-ling-10b7474,Arrange,2025-08-04
byron-ling-10b7474,Bonterms,2025-08-04
byron-ling-10b7474,Monomer Bio,2025-08-04
byron-ling-10b7474,K5 Global,2025-08-04
byron-ling-10b7474,Float Health,2025-08-04
byron-ling-10b7474,Tyba,2025-08-04
byron-ling-10b7474,Mending,2025-08-04
byron-ling-10b7474,Cadence,2025-08-04
byron-ling-10b7474,Expanding Capital,2025-08-04
byron-ling-10b7474,Source Health,2025-08-04
byron-ling-10b7474,Pod,2025-08-04
byron-ling-10b7474,"Cruisebound, Inc.",2025-08-04
byron-ling-10b7474,Winden,2025-08-04
byron-ling-10b7474,Crew Capital,2025-08-04
byron-ling-10b7474,Dash.fi,2025-08-04
byron-ling-10b7474,Gamma,2025-08-04
byron-ling-10b7474,Aclid,2025-08-04
byron-ling-10b7474,Vergo,2025-08-04
byron-ling-10b7474,Shinkei,2025-08-04
byron-ling-10b7474,Pogo,2025-08-04
byron-ling-10b7474,TripSuite,2025-08-04
byron-ling-10b7474,Rejoy Health,2025-08-04
byron-ling-10b7474,Hubble,2025-08-04
byron-ling-10b7474,Corq,2025-08-04
byron-ling-10b7474,Inference Health,2025-08-04
byron-ling-10b7474,Opal Camera,2025-08-04
byron-ling-10b7474,Roi,2025-08-04
byron-ling-10b7474,BAM Elevate,2025-08-04
byron-ling-10b7474,Kins,2025-08-04
byron-ling-10b7474,Splight,2025-08-04
byron-ling-10b7474,GE HealthCare,2025-08-04
byron-ling-10b7474,LinkedIn,2025-08-04
byron-ling-10b7474,Goldman Sachs,2025-08-04
byron-ling-10b7474,Harvard Management Company,2025-08-04
byron-ling-10b7474,Boston Children's Hospital,2025-08-04
byron-ling-10b7474,The Hartford,2025-08-04
byron-ling-10b7474,Walmart,2025-08-04
byron-ling-10b7474,University of Pennsylvania,2025-08-04
byron-ling-10b7474,Invesco US,2025-08-04
byron-ling-10b7474,Bertelsmann SE & Co. KGaA,2025-08-04
byron-ling-10b7474,Harvard Business School,2025-08-04
byron-ling-10b7474,McMaster-Carr,2025-08-04
byron-ling-10b7474,The Wharton School,2025-08-04
byron-ling-10b7474,DaVita Kidney Care,2025-08-04
byron-ling-10b7474,J.Crew,2025-08-04
byron-ling-10b7474,Align Technology,2025-08-04
byron-ling-10b7474,Blackstone,2025-08-04
byron-ling-10b7474,Plante Moran,2025-08-04
byron-ling-10b7474,Sequoia Capital,2025-08-04
byron-ling-10b7474,Exclusive Resorts,2025-08-04
byron-ling-10b7474,Benchmark ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Index Ventures,2025-08-04
byron-ling-10b7474,KKR,2025-08-04
byron-ling-10b7474,General Atlantic,2025-08-04
byron-ling-10b7474,Bessemer Venture Partners,2025-08-04
byron-ling-10b7474,LGT Capital Partners,2025-08-04
byron-ling-10b7474,Accel,2025-08-04
byron-ling-10b7474,Workday,2025-08-04
byron-ling-10b7474,Greylock Partners,2025-08-04
byron-ling-10b7474,Insight Partners,2025-08-04
byron-ling-10b7474,lululemon,2025-08-04
byron-ling-10b7474,New Enterprise Associates (NEA),2025-08-04
byron-ling-10b7474,CRV,2025-08-04
byron-ling-10b7474,CPP Investments | Investissements RPC,2025-08-04
byron-ling-10b7474,TCV,2025-08-04
byron-ling-10b7474,MacArthur Foundation,2025-08-04
byron-ling-10b7474,ProSiebenSat.1 Media SE,2025-08-04
byron-ling-10b7474,Venrock,2025-08-04
byron-ling-10b7474,The David and Lucile Packard Foundation,2025-08-04
byron-ling-10b7474,General Catalyst,2025-08-04
byron-ling-10b7474,Lightspeed,2025-08-04
byron-ling-10b7474,Hg,2025-08-04
byron-ling-10b7474,Canaan,2025-08-04
byron-ling-10b7474,Kleiner Perkins,2025-08-04
byron-ling-10b7474,Brown Advisory,2025-08-04
byron-ling-10b7474,Interlace,2025-08-04
byron-ling-10b7474,Notable Capital,2025-08-04
byron-ling-10b7474,Alpine Investors,2025-08-04
byron-ling-10b7474,University System of Maryland,2025-08-04
byron-ling-10b7474,Mellon Foundation,2025-08-04
byron-ling-10b7474,The Baupost Group,2025-08-04
byron-ling-10b7474,Scale Venture Partners,2025-08-04
byron-ling-10b7474,Marshall Wace,2025-08-04
byron-ling-10b7474,UTIMCO,2025-08-04
byron-ling-10b7474,Glenmede,2025-08-04
byron-ling-10b7474,Fairview Capital,2025-08-04
byron-ling-10b7474,Maveron,2025-08-04
byron-ling-10b7474,SCS Financial,2025-08-04
byron-ling-10b7474,Peterson Partners,2025-08-04
byron-ling-10b7474,Millburn,2025-08-04
byron-ling-10b7474,GSR Ventures,2025-08-04
byron-ling-10b7474,TSG Consumer Partners,2025-08-04
byron-ling-10b7474,TechCrunch,2025-08-04
byron-ling-10b7474,Autura,2025-08-04
byron-ling-10b7474,"Makena Capital Management, LLC",2025-08-04
byron-ling-10b7474,"Jasper Ridge Partners, L.P.",2025-08-04
byron-ling-10b7474,Valor Equity Partners,2025-08-04
byron-ling-10b7474,Creandum,2025-08-04
byron-ling-10b7474,Linden Capital Partners,2025-08-04
byron-ling-10b7474,Tiger Global,2025-08-04
byron-ling-10b7474,VenCap International plc,2025-08-04
byron-ling-10b7474,Outbrain,2025-08-04
byron-ling-10b7474,Case Western Reserve University,2025-08-04
byron-ling-10b7474,Bain Capital,2025-08-04
byron-ling-10b7474,Henry Schein,2025-08-04
byron-ling-10b7474,Gilt,2025-08-04
byron-ling-10b7474,Y Combinator,2025-08-04
byron-ling-10b7474,Wealthfront,2025-08-04
byron-ling-10b7474,Redpoint,2025-08-04
byron-ling-10b7474,Moment,2025-08-04
byron-ling-10b7474,Viola Ventures,2025-08-04
byron-ling-10b7474,OpenView,2025-08-04
byron-ling-10b7474,Life360,2025-08-04
byron-ling-10b7474,Ambra Health,2025-08-04
byron-ling-10b7474,Founder Collective,2025-08-04
byron-ling-10b7474,Altos Ventures,2025-08-04
byron-ling-10b7474,Partners Capital,2025-08-04
byron-ling-10b7474,Stratasys,2025-08-04
byron-ling-10b7474,Andreessen Horowitz,2025-08-04
byron-ling-10b7474,Lassie,2025-08-04
byron-ling-10b7474,Accolade Partners,2025-08-04
byron-ling-10b7474,StepStone Group,2025-08-04
byron-ling-10b7474,Enphase Energy,2025-08-04
byron-ling-10b7474,Dinova,2025-08-04
byron-ling-10b7474,True Ventures,2025-08-04
byron-ling-10b7474,Bain Capital Ventures,2025-08-04
byron-ling-10b7474,BirchStreet,2025-08-04
byron-ling-10b7474,First Round Capital,2025-08-04
byron-ling-10b7474,.406 Ventures,2025-08-04
byron-ling-10b7474,"Performance Equity Management, LLC, a Sagard partner",2025-08-04
byron-ling-10b7474,One Medical,2025-08-04
